IntelPooling,RoME-BLM,RoME,RoME-SU,AC,Standard,Neural-Linear,NNR-Linear
26.32041925084434,13.86663275405207,11.99223562514078,22.18489993474636,55.624025542590076,39.4990557896649,32.980758687952125,20.958364621724783
25.02268245988334,12.61481278232243,11.59359470315125,22.21964106980812,54.653033522117994,38.21290112791154,34.56777371063565,18.616178249520846
23.427097066547304,13.963944797380428,11.791901230855004,22.221886234161982,56.62429820382627,40.915184153342416,31.733126964736815,21.023497544902355
22.802402154945153,14.215086506619,13.558054712879372,22.987385974081302,59.122233489795875,39.769257948925706,32.62089128890259,20.760026870274256
23.537079271145053,16.174951075232194,9.38336202214653,21.72555266756634,58.910453891816914,39.91066653530685,29.76489152941934,19.00484111206889
21.410797111338994,13.290898889785112,13.473605739587585,22.606995507507442,60.10384223296276,38.54354336956319,37.287812155986956,19.950133386728865
21.797916478150526,11.50697562201086,12.577990736929246,22.700734275650017,56.04347551348039,39.791616808902766,33.98735551410986,20.772985143717122
23.19346512165317,13.408824607468144,11.948562393219415,22.08717036358241,56.988305813531056,39.25074305996399,30.868089680948575,18.909948693969614
24.57501048644827,14.213345871861762,9.863647466619405,19.670015937507014,57.4174349200665,41.37367105649889,28.14997559008436,17.04461586966797
25.574909765630554,12.444421579004814,12.881861636296389,20.909479000020056,58.70966534409569,38.271238729664844,30.174186492894584,16.88048802423622
24.177928123450833,14.431721144283216,12.847828184550306,22.844252150236173,56.152360834659916,41.53051161222593,32.6021609596482,20.196659514245166
24.81493975000949,11.9211738896667,12.791158966599562,23.285652384547216,56.886441841771635,36.99491849650626,31.32626818623885,21.99726429015711
23.834839032195514,13.913300574536354,13.34233375882578,20.768710134382008,58.23867457717293,39.809961071070575,36.34380846693563,19.364127850206316
20.73507324016697,14.016855761085548,13.538159301048868,22.0943507063022,58.05110021155834,39.51361994984452,27.920793101217562,24.018158923776586
22.88656346200223,13.319362084164108,9.689839671169906,21.59355830273112,55.33513796986788,36.49048701811263,31.293067719678266,22.155516278262247
23.364940844705195,12.927499483034538,10.478502907611658,23.52738475531087,54.44429724837668,35.938169287683785,33.773586498213604,20.059427130877186
20.318069664579077,11.833259349715856,13.025352183948957,24.4086040269366,58.635892923347654,40.07384611819776,32.99108549622197,22.404167334592884
18.041712132502536,9.948874308808776,8.98847343725664,18.555978705722882,55.37812617628656,34.5788842090395,27.71685268716528,20.46459108098226
24.032864077362504,9.763504132442888,9.33166825287811,21.583678121293644,58.7475116491394,42.17572611887197,29.494403389155913,20.653793225758356
23.104799075243474,12.300099038144957,12.23322598318298,20.21392111890863,55.25720800092519,39.30629384298063,31.48266327604965,20.426092136623314
24.59828556697855,15.468262062843444,9.994980644937066,21.288174242232884,56.225481074190526,36.25087678468032,28.868806534270277,22.239522643531735
26.30799341223617,15.174149055913952,12.050493955058931,20.71606997667612,54.64337809088181,37.62264277968876,32.800889288083816,26.429415143822386
22.947618870375507,13.554453639210227,9.110333430197002,19.661687501534036,57.115834210412196,35.83632622913173,32.65770518800075,19.442473315606065
